TIME,LX,LY,RX,RY
562722204,304.17,298.71,246.38,296.28
562724215,313.56,282.4,247.27,283.5
562726207,311.93,285.71,247.02,288.06
562728205,319.24,279.37,281.49,282.39
562730208,344.94,267.91,300.7,291.43
562732205,358.76,266.17,302.36,273.21
562734197,371.13,256.07,332.93,265.51
562736205,396.68,258.24,351.64,250.41
562738205,410.12,253.56,370.12,246.14
562740206,446.33,241.07,398.93,239.4
562742203,446.33,232.5,402.71,229.22
562744206,478.11,227.8,433.09,230.11
562746207,489.56,226.84,462.44,218.81
562748208,515.45,210.13,461.1,219.45
562750203,524.55,222.67,488.07,212.21
562752205,543.27,209.56,509.7,213.31
562754201,561.69,212.84,512.89,199.18
562756204,553.28,207.08,508.7,195.29
562758205,572.25,195.01,521.61,187.56
562760181,580.31,192.17,525.19,186.73
562762213,592.19,184.89,532.42,185.17
562764268,593.67,187.79,534.05,182.31
562766221,607.89,186.76,531.51,183.03
562768228,598.58,181.4,536.87,175.97
562770213,601.59,188.93,528.3,183.17
562772223,593.5,176.06,527.09,177.9
562774215,596.86,176.41,528.3,182.91
562776214,590.25,179.76,527.63,178.06
562778216,591.05,186.78,523.8,183.92
562780214,587.14,177.89,529.43,181.52
562782207,586.08,176.92,528.29,185.54
562784224,584.24,171.94,530.64,176.7
562786218,587.4,175.14,533.63,181.03
562788217,584.94,180.23,533.04,189.08
562790217,589.86,176.96,533.77,188.26
562792213,584.34,180.46,533.56,180.09
562794217,582.15,177.56,531.83,181.22
562796216,581.94,175.97,537.09,186.97
562798215,581.14,182.73,532.99,187.62
562800219,589.26,181.8,534.09,186.3
562802217,583.07,182.3,536.43,183.45
562804219,579.97,175.98,531.03,194.04
562806222,585.18,176.34,535.61,184.91
562808221,584.11,178.26,532.15,187.83
562810218,588.32,177.54,530.14,180.07
562812241,584.48,174.4,532.39,187.79
562814224,591.2,179.7,529.28,186.83
562816227,587.62,175.67,531.68,180.11
562818228,585.99,183.9,533.84,185.77
562820225,585.77,179.86,536.44,188.35
562822225,587.13,185.03,537.87,179.22
562824226,591.42,178.54,538.12,191.25
562826227,585.4,180.9,531.2,185.74
562828211,586.52,179.55,533.91,186.17
562830238,580.14,166.87,535.24,185.82
562832227,580.57,166.32,533.1,186.49
562834226,586.65,175.01,532.71,179.47
562836228,583.19,169.72,532.55,188.68
562838230,585.74,171.84,537.7,181.65
562840225,581.63,169.86,526.94,183.08
562842223,580.2,171.3,532.42,181.86
562844227,580.28,175.47,533.13,181.18
562846225,579.26,181.59,534.73,188.76
562848270,580.76,175.3,529.42,181.46
562850228,580.59,178.32,537.26,188.82
562852230,584.52,176.63,537.38,190.21
562854225,580.16,174.88,535.44,187.33
562856231,579.74,178.67,529.15,186.01
562858230,579.91,173.19,531.86,186.6
562860221,577.19,170.99,525.12,187.49
562862240,579.71,179.77,536.42,189.08
562864234,575.14,174.57,531.86,186.67
562866233,575.96,177.48,525.07,193.65
562868235,574.78,167.39,528.19,192.11
562870234,577.73,177.2,538.7,185.43
562872237,574.06,169.9,534.4,198
562874237,576.65,178.67,533.66,192.65
562876238,577.72,173.34,528.51,193.5
562878237,579.74,173.98,530.33,189.31
562880236,578.58,179.86,534.63,190.43
562882234,575.82,175.13,535.84,189.41
562884238,577.03,174.27,538.93,191.97
562886238,573.53,182.24,532.09,191.35
562888245,573.25,176.37,537.24,187.93
562890242,576.09,174.37,535.46,195.83
562892240,581.29,179.6,533.6,188.07
562894234,573.43,180.58,529.38,188.22
562896254,569.26,177,536.75,194.58
562898210,574.95,185.68,530.84,191.25
562900242,580.48,184.17,535.01,197.93
562902246,570.03,179.33,541.2,192.09
562904246,575.16,182.52,537.92,189.71
562906244,571.07,177.87,539.02,192.71
562908229,569.76,178.08,537.28,182.04
562910237,578.38,184.75,540.39,194.33
562912226,569.29,184.37,540.54,194.5
562914263,579.84,182.17,543.77,189.84
562916246,572.14,181.59,542.63,189.9
562918246,578.67,181.35,543.83,187.19
562920247,576.63,177.06,540.11,191.54
562922243,581.2,181.47,539.25,190.25
562924248,577.61,184.52,542.14,191.01
562926247,575.5,184.07,533.82,185.54
562928246,578.34,179.91,529.66,180.45
562930252,580.33,185,523.38,187.85
562932293,576.59,180.12,536.9,184.98
562934247,602.91,178.5,564.41,188.51
562936245,614.37,187.21,580.13,187.49
562938244,619.69,178.5,585.93,182.66
562940250,631.72,173.61,611.31,182.31
562942247,647.6,165.23,631.5,175.84
562944244,657.42,168.45,630.62,166.59
562946245,677.67,168.96,649.34,170.84
562948255,688.39,165.38,674.09,158.58
562950255,688.13,159.81,677.62,164.55
562952255,695.48,159.48,679.85,157.91
562954256,710.37,156.86,695.57,167.11
562956248,714.21,157.02,715.4,165.49
562958270,726.96,157.92,714.82,164.77
562960236,739.48,153.53,714.27,161.18
562962271,756.94,151.24,728.83,168.8
562964257,760.61,149.96,737.16,167.51
562966256,762.09,151.58,746.48,168.31
562968258,756.67,153.98,756.39,175.88
562970262,758.44,154.04,753.92,174.29
562972263,761.37,152.68,752.03,173.43
562974250,761.02,151.2,753.04,175.36
562976255,760.63,150.7,744.15,174.3
562978254,762.1,150.51,742.3,170.79
562980257,758.62,157.65,744.83,176.17
562982254,760.78,150.3,748.31,167.82
562984254,760.79,149.04,752.71,180.89
562986233,759.44,155.02,750.58,174.42
562988259,760.08,152.04,746.28,168.78
562990254,767.61,147.82,745.51,167.31
562992255,761.32,147.84,745.9,169.7
562994268,769.04,147.13,747.4,170
562996265,774.4,149.8,746.16,170.18
562998265,758.55,145.89,739.81,163.16
563000265,761.82,148,739.29,160.12
563002265,769.69,154.31,739.81,168.05
563004266,765.09,145.07,736.45,162.32
563006265,765,151.37,736.86,169.42
563008264,771.7,153.53,738.1,161.26
563010241,765.15,159.15,734.91,163.9
563012331,772.88,152.93,732.86,165.54
563014270,766.52,151.63,732.17,163.58
563016277,766.21,154,727.39,159.4
563018256,774.29,152.65,726.33,155.97
563020264,764.59,153.94,728.82,162.06
563022269,766.84,152.09,726.34,166.03
563024271,772.71,154.55,722.13,161.95
563026265,779.05,158.56,724.88,160.06
563028263,768.37,154.72,727.11,163.44
563030268,766.52,154.28,724.45,162.93
563032265,768.14,149.82,724.21,163.58
563034265,771.9,152.88,724.3,162.53
563036265,767.3,150.59,726.21,168.18
563038268,772.27,151.63,729.86,163.33
563040276,770.84,149.82,725.81,163.95
563042274,775.28,152.3,720.36,163.56
563044279,770.21,146.37,719.65,168.26
563046274,771.99,154.62,721.61,160.75
563048267,778.46,154.02,721.96,165.07
563050265,772.05,149.23,724.84,164.19
563052278,767.8,150.47,720.01,170.55
563054279,769.42,149.68,720.37,161.21
563056276,766.85,153.41,719.16,167.82
563058278,775.54,154.34,719.1,158.09
563060261,778.03,162.14,721.2,158.93
563062283,769.95,154.34,717.56,164.46
563064274,772.67,155.91,724.11,165.93
563066277,772.57,152.84,722.98,164.5
563068278,768,155.3,720.27,165.65
563070277,771.07,156.32,716.31,158.26
563072277,769.53,149.8,723.96,160.98
563074278,767.33,150.33,724.91,159.87
563076276,773.75,154.24,724.4,165.09
563078252,768.14,150.83,721.31,161.21
563080265,773.29,156.05,717.5,162
563082283,765.21,161.45,727.33,164.57
563084277,774.28,155.4,718.8,158.83
563086283,776.86,159.53,725.18,161.16
563088285,774.77,150.98,727.85,162.47
563090288,765.78,157.06,728.64,160.32
563092287,768.23,155.81,728.1,160.27
563094292,769.1,154.57,732,169.19
563096324,777.74,159.53,722.12,161.94
563098287,769.53,151.43,726.63,163.37
563100286,769.58,157.47,733.18,168.24
563102285,774.41,165.12,729.9,162.73
563104282,770.92,152.01,727.81,163.89
563106287,769.49,159.74,726.6,165.6
563108275,767.38,156.25,728.49,171.78
563110274,773.49,153.75,730.32,163.99
563112301,778.61,162.57,729.49,162.24
563114286,768.79,155.65,730.45,166.21
563116285,768.51,160,733.53,169.94
563118284,769.79,152.1,729.05,169.88
563120284,767.87,159.05,734,165.44
563122289,764.63,150.43,728.92,166.69
563124287,773.36,156.74,732.07,168.99
563126285,762.75,153.48,734.67,166.2
563128287,769,158.41,727.91,165.08
563130286,770.11,155.96,731.81,168.93
563132295,767.81,160.08,735.67,170.86
563134296,774.61,158.23,732.24,164.72
563136301,770.24,158.29,731.44,161.24
563138297,772.6,162.05,731.01,168.51
563140283,766.24,156.4,735.34,169.36
563142286,767.18,153.3,732.56,166.68
563144300,768.18,156.91,731.71,173.45
563146296,769.33,161.76,732.26,171.71
563148300,771.74,157.1,729.86,166.79
563150296,766.58,160.89,732.11,168.12
563152296,769.46,164.59,731.16,168.49
563154294,766.15,161.9,731.99,163.61
563156297,772.02,153.3,741.71,172.15
563158297,770.87,162.8,727.66,165.35
563160288,766.07,164.82,728.63,168.01
563162311,767.6,158.76,733.27,168.31
563164299,766.45,153.84,731.38,163.71
563166298,771.34,159.97,730.38,177.61
563168299,766.77,159.26,732.9,172.97
563170298,767.21,157.93,731.28,174.6
563172298,773.01,160.65,732.59,166.95
563174296,770.9,159.93,733.52,172.63
563176295,766,155.65,732.97,169.75
563178311,766.13,164.65,727.44,170.61
563180347,771.62,160.65,727.73,174
563182307,770.09,168.61,727.29,166.62
563184307,769.61,160.16,729.04,175.16
563186292,767.82,161.91,730.14,169.61
563188294,765.02,166.95,726.93,173.67
563190302,762.43,165.46,727.94,169.87
563192290,769.18,160.23,730.43,164.2
563194312,766.9,168.25,745.94,169.19
563196303,763.81,174.27,745.71,173.45
563198307,771.49,177.68,756.91,189.71
563200306,778.48,197.64,765.88,207.51
563202307,781.71,212.97,768.24,212.76
563204283,785.26,229.31,767.74,230.36
563206292,793.21,251.01,764.58,247.52
563208315,791.55,263.73,764.17,265.36
563210288,788.55,289.83,765.34,287.36
563212320,794.49,319.66,786.1,311.78
563214306,795.73,332.05,797.19,336.37
563216307,795.63,346.75,788.08,344.83
563218312,797.47,378.65,772.67,372.17
563220312,790.91,402.81,764.32,397.77
563222307,779.73,415.13,770.01,404.77
563224315,776.77,441.26,772.82,423.75
563226316,767.56,459.6,760.57,454.7
563228317,781.48,473.3,751.69,458.26
563230316,768.48,476.03,747.74,465.06
563232316,770.23,503.07,750.2,476.95
563234316,772.91,515.01,753.95,488.45
563236316,762.67,532.59,758.11,493.19
563238315,766.47,532.4,748.75,508.32
563240316,768.08,529.3,743.46,505.41
563242317,772.27,536.51,748.39,503.1
563244314,761.26,527.47,740.14,495.22
563246318,773.73,525.51,743.93,497.57
563248321,777.26,528.61,738.55,497.67
563250366,768.57,529.45,730.14,496.43
563252315,775.48,526.33,729.23,498.49
563254316,770.98,530.72,731.1,504.46
563256316,769,525.6,731.27,508.72
563258319,766,524.92,731.22,506.62
563260308,765,519.11,728.22,506.61
563262335,769.4,523.54,730.02,507.81
563264332,769.76,526.95,731.89,509.1
563266292,764.8,522.8,733.09,513.6
563268319,770.13,526.58,740.92,511.11
563270329,767.1,526.62,733.96,516.27
563272325,762.51,526.27,738.11,514.96
563274325,766.17,529.64,740.25,517.24
563276327,763.45,527.54,732.85,515.46
563278325,766.72,517.91,735.48,514.18
563280326,761.06,516.33,737.62,515.97
563282327,766.1,516.62,740.18,512.75
563284327,761.33,522.43,743.26,515.69
563286327,765.24,523.42,736.77,511.2
563288327,762.17,517.48,742.54,509.93
563290330,762.36,519.15,743.51,514.96
563292327,764.14,522.56,741.59,515.1
563294325,767.43,525.17,742.46,513.51
563296327,763.55,515.24,740.6,514.42
563298328,756.11,523.19,748.25,506.6
563300326,764.79,524.89,746.77,509.76
563302333,759.05,520.55,746.99,515.23
563304325,765.58,523.49,749.65,509.6
563306324,760.32,525.54,745.77,514.94
563308322,757.2,524.33,750.05,517.46
563310318,768.2,518.88,744.57,510.58
563312342,762.6,528.67,747.01,513.02
563314332,761.23,518.09,749.87,515.77
563316337,760.61,522.82,754.54,503.47
563318335,757.84,516.82,749.65,505.43
563320335,769.08,518.37,748.1,499.85
563322335,758.29,519.52,748.21,502.06
563324336,765.6,516.92,747.53,511.5
563326335,760.61,519.51,742.09,500.94
563328336,760.83,515.61,739.83,501.27
563330323,760.96,521.58,741.36,505.58
563332320,760.22,515.62,736.1,502.21
563334315,763.61,519.95,734.55,509.91
563336351,762.2,515.61,733.88,504.99
563338338,765.07,514.76,738.84,502.52
563340339,763.05,518.6,736.05,503.32
563342347,766.07,519.88,726.61,501.48
563344374,770.5,514.33,729.39,504.39
563346329,762.17,522.59,732.65,505.08
563348342,758.14,523.52,727.85,515.37
563350336,762.01,514.37,728.52,503.53
563352341,763.8,517.59,727.53,507.35
563354335,764.27,519.93,727.94,510.2
563356338,761.35,516.88,731.4,506.39
563358314,760.41,519.21,732.91,514.59
563360324,765.03,522.26,732.34,506.03
563362361,761.76,523.28,726.61,516.71
563364345,764.37,532.27,731.5,514.28
563366346,765.72,517.03,731.23,510.27
563368347,770.19,526.73,732.5,515.68
563370346,760.15,521.94,735.41,507.72
563372346,760.58,522.82,741.08,518.31
563374346,764.72,521.9,734.67,513.1
563376344,764.27,521.2,739.53,518.47
563378347,764.75,525.3,738.36,511.57
563380347,762.8,521.39,741.56,516.62
563382347,765.7,526.36,734.67,513.93
563384351,763.3,519.92,741.35,512.77
563386349,764.49,521.07,740.25,506.79
563388344,760.61,520.19,738.95,511.58
563390346,769.56,524.88,743.31,511.79
563392348,766.39,525.14,743.46,505.46
563394345,765.12,524.88,743.25,514.17
563396336,769.79,531.45,751.54,509.77
563398336,765.79,522.56,737.5,503.22
563400360,760.97,527.79,737.88,506.67
563402352,767.6,523.48,745.98,501.77
563404348,767.35,525.55,747.56,505.85
563406345,773.08,521.89,743.57,503.27
563408356,759.45,523.71,744.48,505.6
563410356,765.07,525.65,741.86,509.66
563412364,767.86,521.63,746.55,508.69
563414356,766.71,530.75,748.15,505.2
563416358,770.8,527.71,748.48,505.46
563418357,770.65,524.39,742.98,503.52
563420360,766.53,522.22,750.04,507.06
563422356,765.15,520.1,751.03,504.5
563424358,767.5,531.9,749.77,506.18
563426362,767.24,521.05,747.81,506.02
563428396,759.64,527.54,752.06,503.57
563430357,762.02,524.4,753.47,507.75
563432355,775.19,531.63,748.21,507.2
563434355,761.27,517.91,745.76,497.18
563436352,769.73,526.56,747.04,502.15
563438358,761.59,521.87,752.09,506.92
563440356,767.01,523.1,750.76,501.81
563442353,770.9,521.54,746.8,503.28
563444358,762.56,520.48,748.37,502.4
563446357,769.57,527.07,749.85,506.55
563448357,764.99,525.72,751.14,502.05
563450355,763.75,526.34,751.34,505.95
563452356,768.89,523.04,748.23,504.69
563454359,766.15,523.7,752.16,497.57
563456378,771.86,532.74,746.25,507.74
563458366,773.62,529.33,745.37,503.85
563460350,762.98,523.05,749.9,501.38
563462381,763.73,519.99,753.2,500.29
563464372,769.14,526.48,748.69,504.7
563466370,763.72,530.32,748.78,503.18
563468376,766.03,522.85,748.14,506.6
563470364,769.75,533.48,751.98,505.02
563472356,765.55,532.66,746.96,501.87
563474355,766.94,524.65,748.82,510.65
